"Plot"	"Block"	"Treatment"	"GrazeTime"	"Sample"	"Substrate"	"Enzyme_nm_g_hr"
"2117"	11	4	"LO"	"PRE"	3	"PHOS"	0
"2118"	11	4	"LO"	"24H"	3	"PHOS"	0
"2119"	11	4	"LO"	"1WK"	3	"PHOS"	0
"2120"	11	4	"LO"	"4WK"	3	"PHOS"	0
"2121"	11	4	"LO"	"PRE"	4	"AG"	5.854498359
"2122"	11	4	"LO"	"24H"	4	"AG"	46.86595458
"2123"	11	4	"LO"	"1WK"	4	"AG"	30.11486112
"2124"	11	4	"LO"	"4WK"	4	"AG"	11.3184255
"2125"	11	4	"LO"	"PRE"	4	"BG"	305.2487908
"2126"	11	4	"LO"	"24H"	4	"BG"	356.2292306
"2127"	11	4	"LO"	"1WK"	4	"BG"	450.3552342
"2128"	11	4	"LO"	"4WK"	4	"BG"	391.0343267
"2129"	11	4	"LO"	"PRE"	4	"BX"	33.61440692
"2130"	11	4	"LO"	"24H"	4	"BX"	54.51604258
"2131"	11	4	"LO"	"1WK"	4	"BX"	75.82628833
"2132"	11	4	"LO"	"4WK"	4	"BX"	45.67647501
"2133"	11	4	"LO"	"PRE"	4	"CBH"	24.89925737
"2134"	11	4	"LO"	"24H"	4	"CBH"	0
"2135"	11	4	"LO"	"1WK"	4	"CBH"	38.48760883
"2136"	11	4	"LO"	"4WK"	4	"CBH"	40.67563847
"2137"	11	4	"LO"	"PRE"	4	"LAP"	428.7701904
"2138"	11	4	"LO"	"24H"	4	"LAP"	621.4093704
"2139"	11	4	"LO"	"1WK"	4	"LAP"	506.4447727
"2140"	11	4	"LO"	"4WK"	4	"LAP"	574.3065905
"2141"	11	4	"LO"	"PRE"	4	"NAG"	20.50560957
"2142"	11	4	"LO"	"24H"	4	"NAG"	29.15300306
"2143"	11	4	"LO"	"1WK"	4	"NAG"	40.28434825
"2144"	11	4	"LO"	"4WK"	4	"NAG"	21.14625624
"2145"	11	4	"LO"	"PRE"	4	"PER1"	5.551968241
"2146"	11	4	"LO"	"24H"	4	"PER1"	2.823317425
"2147"	11	4	"LO"	"1WK"	4	"PER1"	0
"2148"	11	4	"LO"	"4WK"	4	"PER1"	0
"2149"	11	4	"LO"	"PRE"	4	"PEROX"	11.13954147
"2150"	11	4	"LO"	"24H"	4	"PEROX"	8.518163486
"2151"	11	4	"LO"	"1WK"	4	"PEROX"	0
"2152"	11	4	"LO"	"4WK"	4	"PEROX"	0
"2153"	11	4	"LO"	"PRE"	4	"PHENOX"	5.587573228
"2154"	11	4	"LO"	"24H"	4	"PHENOX"	5.694846061
"2155"	11	4	"LO"	"1WK"	4	"PHENOX"	4.614001216
"2156"	11	4	"LO"	"4WK"	4	"PHENOX"	0
"2157"	11	4	"LO"	"PRE"	4	"PHOS"	0
"2158"	11	4	"LO"	"24H"	4	"PHOS"	0
"2159"	11	4	"LO"	"1WK"	4	"PHOS"	0
"2160"	11	4	"LO"	"4WK"	4	"PHOS"	0
"2161"	11	4	"LO"	"PRE"	5	"AG"	17.39490933
"2162"	11	4	"LO"	"24H"	5	"AG"	26.95458291
"2163"	11	4	"LO"	"1WK"	5	"AG"	24.54885915
"2164"	11	4	"LO"	"4WK"	5	"AG"	21.08756967
"2165"	11	4	"LO"	"PRE"	5	"BG"	346.3624844
"2166"	11	4	"LO"	"24H"	5	"BG"	396.2796833
"2167"	11	4	"LO"	"1WK"	5	"BG"	267.7801733
"2168"	11	4	"LO"	"4WK"	5	"BG"	426.160495
"2169"	11	4	"LO"	"PRE"	5	"BX"	45.00660382
"2170"	11	4	"LO"	"24H"	5	"BX"	57.04643595
"2171"	11	4	"LO"	"1WK"	5	"BX"	41.74228413
"2172"	11	4	"LO"	"4WK"	5	"BX"	66.21432627
"2173"	11	4	"LO"	"PRE"	5	"CBH"	28.18251533
"2174"	11	4	"LO"	"24H"	5	"CBH"	7.636398818
"2175"	11	4	"LO"	"1WK"	5	"CBH"	23.86297242
"2176"	11	4	"LO"	"4WK"	5	"CBH"	40.90894392
"2177"	11	4	"LO"	"PRE"	5	"LAP"	341.8734143
"2178"	11	4	"LO"	"24H"	5	"LAP"	573.3439716
"2179"	11	4	"LO"	"1WK"	5	"LAP"	465.5785442
"2180"	11	4	"LO"	"4WK"	5	"LAP"	536.1415754
"2181"	11	4	"LO"	"PRE"	5	"NAG"	10.89124928
"2182"	11	4	"LO"	"24H"	5	"NAG"	14.96194427
"2183"	11	4	"LO"	"1WK"	5	"NAG"	7.243200231
"2184"	11	4	"LO"	"4WK"	5	"NAG"	30.43150199
"2185"	11	4	"LO"	"PRE"	5	"PER1"	0
"2186"	11	4	"LO"	"24H"	5	"PER1"	2.872684156
"2187"	11	4	"LO"	"1WK"	5	"PER1"	0
"2188"	11	4	"LO"	"4WK"	5	"PER1"	0
"2189"	11	4	"LO"	"PRE"	5	"PEROX"	0
"2190"	11	4	"LO"	"24H"	5	"PEROX"	8.011315439
"2191"	11	4	"LO"	"1WK"	5	"PEROX"	4.237861546
"2192"	11	4	"LO"	"4WK"	5	"PEROX"	0
"2193"	11	4	"LO"	"PRE"	5	"PHENOX"	0
"2194"	11	4	"LO"	"24H"	5	"PHENOX"	5.138631283
"2195"	11	4	"LO"	"1WK"	5	"PHENOX"	5.971100956
"2196"	11	4	"LO"	"4WK"	5	"PHENOX"	1.86041402
"2197"	11	4	"LO"	"PRE"	5	"PHOS"	0
"2198"	11	4	"LO"	"24H"	5	"PHOS"	0
"2199"	11	4	"LO"	"1WK"	5	"PHOS"	47.97492743
"2200"	11	4	"LO"	"4WK"	5	"PHOS"	0
"2201"	12	4	"NO"	"PRE"	1	"AG"	11.67115695
"2202"	12	4	"NO"	"24H"	1	"AG"	6.430614054
"2203"	12	4	"NO"	"1WK"	1	"AG"	26.22515883
"2204"	12	4	"NO"	"4WK"	1	"AG"	38.20366162
"2205"	12	4	"NO"	"PRE"	1	"BG"	388.1622835
"2206"	12	4	"NO"	"24H"	1	"BG"	247.3516116
"2207"	12	4	"NO"	"1WK"	1	"BG"	349.8516433
"2208"	12	4	"NO"	"4WK"	1	"BG"	570.0642502
"2209"	12	4	"NO"	"PRE"	1	"BX"	40.17404028
"2210"	12	4	"NO"	"24H"	1	"BX"	19.83700309
"2211"	12	4	"NO"	"1WK"	1	"BX"	66.18809146
"2212"	12	4	"NO"	"4WK"	1	"BX"	97.3947802
"2213"	12	4	"NO"	"PRE"	1	"CBH"	32.13899232
"2214"	12	4	"NO"	"24H"	1	"CBH"	0
"2215"	12	4	"NO"	"1WK"	1	"CBH"	27.54355119
"2216"	12	4	"NO"	"4WK"	1	"CBH"	56.02428664
"2217"	12	4	"NO"	"PRE"	1	"LAP"	460.0224115
"2218"	12	4	"NO"	"24H"	1	"LAP"	439.1740441
"2219"	12	4	"NO"	"1WK"	1	"LAP"	567.6106564
"2220"	12	4	"NO"	"4WK"	1	"LAP"	729.5909007
"2221"	12	4	"NO"	"PRE"	1	"NAG"	1.497344887
"2222"	12	4	"NO"	"24H"	1	"NAG"	0
"2223"	12	4	"NO"	"1WK"	1	"NAG"	22.42821856
"2224"	12	4	"NO"	"4WK"	1	"NAG"	32.46570027
"2225"	12	4	"NO"	"PRE"	1	"PER1"	4.050214264
"2226"	12	4	"NO"	"24H"	1	"PER1"	9.296910139
"2227"	12	4	"NO"	"1WK"	1	"PER1"	1.074151634
"2228"	12	4	"NO"	"4WK"	1	"PER1"	3.216967057
"2229"	12	4	"NO"	"PRE"	1	"PEROX"	5.244395303
"2230"	12	4	"NO"	"24H"	1	"PEROX"	19.57461745
"2231"	12	4	"NO"	"1WK"	1	"PEROX"	9.115342187
"2232"	12	4	"NO"	"4WK"	1	"PEROX"	11.69570641
"2233"	12	4	"NO"	"PRE"	1	"PHENOX"	1.194181038
"2234"	12	4	"NO"	"24H"	1	"PHENOX"	10.27770731
"2235"	12	4	"NO"	"1WK"	1	"PHENOX"	8.041190553
"2236"	12	4	"NO"	"4WK"	1	"PHENOX"	8.478739349
"2237"	12	4	"NO"	"PRE"	1	"PHOS"	0
"2238"	12	4	"NO"	"24H"	1	"PHOS"	4.060785371
"2239"	12	4	"NO"	"1WK"	1	"PHOS"	163.3117142
"2240"	12	4	"NO"	"4WK"	1	"PHOS"	49.02352508
"2241"	12	4	"NO"	"PRE"	2	"AG"	10.82585632
"2242"	12	4	"NO"	"24H"	2	"AG"	49.81987223
"2243"	12	4	"NO"	"1WK"	2	"AG"	19.15574777
"2244"	12	4	"NO"	"4WK"	2	"AG"	54.82672956
"2245"	12	4	"NO"	"PRE"	2	"BG"	441.2048427
"2246"	12	4	"NO"	"24H"	2	"BG"	456.0177048
"2247"	12	4	"NO"	"1WK"	2	"BG"	300.3393888
"2248"	12	4	"NO"	"4WK"	2	"BG"	663.9609086
"2249"	12	4	"NO"	"PRE"	2	"BX"	53.84865249
"2250"	12	4	"NO"	"24H"	2	"BX"	53.08307506
"2251"	12	4	"NO"	"1WK"	2	"BX"	29.91283732
"2252"	12	4	"NO"	"4WK"	2	"BX"	141.2899164
"2253"	12	4	"NO"	"PRE"	2	"CBH"	32.36842091
"2254"	12	4	"NO"	"24H"	2	"CBH"	4.968493123
"2255"	12	4	"NO"	"1WK"	2	"CBH"	0
"2256"	12	4	"NO"	"4WK"	2	"CBH"	73.31306524
"2257"	12	4	"NO"	"PRE"	2	"LAP"	519.7022993
"2258"	12	4	"NO"	"24H"	2	"LAP"	505.5801216
"2259"	12	4	"NO"	"1WK"	2	"LAP"	431.5780057
"2260"	12	4	"NO"	"4WK"	2	"LAP"	654.6187517
"2261"	12	4	"NO"	"PRE"	2	"NAG"	7.3223685
"2262"	12	4	"NO"	"24H"	2	"NAG"	12.3917222
"2263"	12	4	"NO"	"1WK"	2	"NAG"	1.626799488
"2264"	12	4	"NO"	"4WK"	2	"NAG"	51.62006656
"2265"	12	4	"NO"	"PRE"	2	"PER1"	0
"2266"	12	4	"NO"	"24H"	2	"PER1"	4.633966872
"2267"	12	4	"NO"	"1WK"	2	"PER1"	7.595848542
"2268"	12	4	"NO"	"4WK"	2	"PER1"	3.678888185
"2269"	12	4	"NO"	"PRE"	2	"PEROX"	0.809901436
"2270"	12	4	"NO"	"24H"	2	"PEROX"	15.4354742
"2271"	12	4	"NO"	"1WK"	2	"PEROX"	16.06003472
"2272"	12	4	"NO"	"4WK"	2	"PEROX"	11.80967051
"2273"	12	4	"NO"	"PRE"	2	"PHENOX"	3.604787158
"2274"	12	4	"NO"	"24H"	2	"PHENOX"	10.80150733
"2275"	12	4	"NO"	"1WK"	2	"PHENOX"	8.464186174
"2276"	12	4	"NO"	"4WK"	2	"PHENOX"	8.130782324
"2277"	12	4	"NO"	"PRE"	2	"PHOS"	0
"2278"	12	4	"NO"	"24H"	2	"PHOS"	9.734639432
"2279"	12	4	"NO"	"1WK"	2	"PHOS"	272.4731411
"2280"	12	4	"NO"	"4WK"	2	"PHOS"	0
"2281"	12	4	"NO"	"PRE"	3	"AG"	61.87479674
"2282"	12	4	"NO"	"24H"	3	"AG"	7.192628519
"2283"	12	4	"NO"	"1WK"	3	"AG"	10.48237849
"2284"	12	4	"NO"	"4WK"	3	"AG"	0
"2285"	12	4	"NO"	"PRE"	3	"BG"	637.8728395
"2286"	12	4	"NO"	"24H"	3	"BG"	265.0808529
"2287"	12	4	"NO"	"1WK"	3	"BG"	278.4871575
"2288"	12	4	"NO"	"4WK"	3	"BG"	302.3549291
"2289"	12	4	"NO"	"PRE"	3	"BX"	93.83295891
"2290"	12	4	"NO"	"24H"	3	"BX"	27.51262955
"2291"	12	4	"NO"	"1WK"	3	"BX"	46.41517067
"2292"	12	4	"NO"	"4WK"	3	"BX"	34.79310128
"2293"	12	4	"NO"	"PRE"	3	"CBH"	59.18054232
"2294"	12	4	"NO"	"24H"	3	"CBH"	0
"2295"	12	4	"NO"	"1WK"	3	"CBH"	12.59039988
"2296"	12	4	"NO"	"4WK"	3	"CBH"	23.29208699
"2297"	12	4	"NO"	"PRE"	3	"LAP"	685.8388557
"2298"	12	4	"NO"	"24H"	3	"LAP"	531.7418321
"2299"	12	4	"NO"	"1WK"	3	"LAP"	560.3524307
"2300"	12	4	"NO"	"4WK"	3	"LAP"	507.6085119
"2301"	12	4	"NO"	"PRE"	3	"NAG"	69.62554901
"2302"	12	4	"NO"	"24H"	3	"NAG"	2.750167879
"2303"	12	4	"NO"	"1WK"	3	"NAG"	20.82331437
"2304"	12	4	"NO"	"4WK"	3	"NAG"	2.439698198
"2305"	12	4	"NO"	"PRE"	3	"PER1"	6.874490842
"2306"	12	4	"NO"	"24H"	3	"PER1"	7.908843804
"2307"	12	4	"NO"	"1WK"	3	"PER1"	4.081393079
"2308"	12	4	"NO"	"4WK"	3	"PER1"	2.563988625
"2309"	12	4	"NO"	"PRE"	3	"PEROX"	6.557899583
"2310"	12	4	"NO"	"24H"	3	"PEROX"	17.73432029
"2311"	12	4	"NO"	"1WK"	3	"PEROX"	9.920288319
"2312"	12	4	"NO"	"4WK"	3	"PEROX"	13.67149231
"2313"	12	4	"NO"	"PRE"	3	"PHENOX"	0
"2314"	12	4	"NO"	"24H"	3	"PHENOX"	9.825476485
"2315"	12	4	"NO"	"1WK"	3	"PHENOX"	5.83889524
"2316"	12	4	"NO"	"4WK"	3	"PHENOX"	11.10750368
"2317"	12	4	"NO"	"PRE"	3	"PHOS"	0
"2318"	12	4	"NO"	"24H"	3	"PHOS"	0
"2319"	12	4	"NO"	"1WK"	3	"PHOS"	155.8116732
"2320"	12	4	"NO"	"4WK"	3	"PHOS"	0
"2321"	12	4	"NO"	"PRE"	4	"AG"	36.34331389
"2322"	12	4	"NO"	"24H"	4	"AG"	23.92466348
"2323"	12	4	"NO"	"1WK"	4	"AG"	24.92717872
"2324"	12	4	"NO"	"4WK"	4	"AG"	32.01251136
"2325"	12	4	"NO"	"PRE"	4	"BG"	554.354543
"2326"	12	4	"NO"	"24H"	4	"BG"	504.4869075
"2327"	12	4	"NO"	"1WK"	4	"BG"	321.7775965
"2328"	12	4	"NO"	"4WK"	4	"BG"	474.9159341
"2329"	12	4	"NO"	"PRE"	4	"BX"	87.87754695
"2330"	12	4	"NO"	"24H"	4	"BX"	52.65690323
"2331"	12	4	"NO"	"1WK"	4	"BX"	82.51390366
"2332"	12	4	"NO"	"4WK"	4	"BX"	82.99107131
"2333"	12	4	"NO"	"PRE"	4	"CBH"	48.54208316
"2334"	12	4	"NO"	"24H"	4	"CBH"	2.021516569
"2335"	12	4	"NO"	"1WK"	4	"CBH"	29.57813928
"2336"	12	4	"NO"	"4WK"	4	"CBH"	47.17798626
"2337"	12	4	"NO"	"PRE"	4	"LAP"	565.4804696
"2338"	12	4	"NO"	"24H"	4	"LAP"	613.4075443
"2339"	12	4	"NO"	"1WK"	4	"LAP"	539.5174464
"2340"	12	4	"NO"	"4WK"	4	"LAP"	612.0300149
"2341"	12	4	"NO"	"PRE"	4	"NAG"	24.15126608
"2342"	12	4	"NO"	"24H"	4	"NAG"	14.48574969
"2343"	12	4	"NO"	"1WK"	4	"NAG"	32.30759479
"2344"	12	4	"NO"	"4WK"	4	"NAG"	34.04341512
"2345"	12	4	"NO"	"PRE"	4	"PER1"	4.390278926
"2346"	12	4	"NO"	"24H"	4	"PER1"	2.42828101
"2347"	12	4	"NO"	"1WK"	4	"PER1"	4.032321057
"2348"	12	4	"NO"	"4WK"	4	"PER1"	2.900865108
"2349"	12	4	"NO"	"PRE"	4	"PEROX"	0.874050208
"2350"	12	4	"NO"	"24H"	4	"PEROX"	12.6595477
"2351"	12	4	"NO"	"1WK"	4	"PEROX"	9.962194728
"2352"	12	4	"NO"	"4WK"	4	"PEROX"	10.53388
"2353"	12	4	"NO"	"PRE"	4	"PHENOX"	0
"2354"	12	4	"NO"	"24H"	4	"PHENOX"	10.23126669
"2355"	12	4	"NO"	"1WK"	4	"PHENOX"	5.929873671
"2356"	12	4	"NO"	"4WK"	4	"PHENOX"	7.633014893
"2357"	12	4	"NO"	"PRE"	4	"PHOS"	0
"2358"	12	4	"NO"	"24H"	4	"PHOS"	0
"2359"	12	4	"NO"	"1WK"	4	"PHOS"	84.58568049
"2360"	12	4	"NO"	"4WK"	4	"PHOS"	0
"2361"	12	4	"NO"	"PRE"	5	"AG"	57.75683168
"2362"	12	4	"NO"	"24H"	5	"AG"	50.49421421
"2363"	12	4	"NO"	"1WK"	5	"AG"	43.71806166
"2364"	12	4	"NO"	"4WK"	5	"AG"	35.86769383
"2365"	12	4	"NO"	"PRE"	5	"BG"	725.5193907
"2366"	12	4	"NO"	"24H"	5	"BG"	482.0197906
"2367"	12	4	"NO"	"1WK"	5	"BG"	393.8280051
"2368"	12	4	"NO"	"4WK"	5	"BG"	516.3405811
"2369"	12	4	"NO"	"PRE"	5	"BX"	120.9772622
"2370"	12	4	"NO"	"24H"	5	"BX"	59.49354857
"2371"	12	4	"NO"	"1WK"	5	"BX"	105.3441014
"2372"	12	4	"NO"	"4WK"	5	"BX"	80.77495908
"2373"	12	4	"NO"	"PRE"	5	"CBH"	72.85119344
"2374"	12	4	"NO"	"24H"	5	"CBH"	0
"2375"	12	4	"NO"	"1WK"	5	"CBH"	28.23000073
"2376"	12	4	"NO"	"4WK"	5	"CBH"	49.90265328
"2377"	12	4	"NO"	"PRE"	5	"LAP"	781.7384587
"2378"	12	4	"NO"	"24H"	5	"LAP"	631.1951862
"2379"	12	4	"NO"	"1WK"	5	"LAP"	586.5009656
"2380"	12	4	"NO"	"4WK"	5	"LAP"	532.810014
"2381"	12	4	"NO"	"PRE"	5	"NAG"	49.40053521
"2382"	12	4	"NO"	"24H"	5	"NAG"	24.57422964
"2383"	12	4	"NO"	"1WK"	5	"NAG"	34.75244713
"2384"	12	4	"NO"	"4WK"	5	"NAG"	30.40677446
"2385"	12	4	"NO"	"PRE"	5	"PER1"	7.59435959
"2386"	12	4	"NO"	"24H"	5	"PER1"	0
"2387"	12	4	"NO"	"1WK"	5	"PER1"	3.700267954
"2388"	12	4	"NO"	"4WK"	5	"PER1"	0.052531506
"2389"	12	4	"NO"	"PRE"	5	"PEROX"	9.060509765
"2390"	12	4	"NO"	"24H"	5	"PEROX"	0.982169933
"2391"	12	4	"NO"	"1WK"	5	"PEROX"	10.99122475
"2392"	12	4	"NO"	"4WK"	5	"PEROX"	2.861116292
"2393"	12	4	"NO"	"PRE"	5	"PHENOX"	1.466150175
"2394"	12	4	"NO"	"24H"	5	"PHENOX"	10.57167983
"2395"	12	4	"NO"	"1WK"	5	"PHENOX"	7.290956793
"2396"	12	4	"NO"	"4WK"	5	"PHENOX"	2.808584786
"2397"	12	4	"NO"	"PRE"	5	"PHOS"	0
"2398"	12	4	"NO"	"24H"	5	"PHOS"	0
"2399"	12	4	"NO"	"1WK"	5	"PHOS"	36.28698767
"2400"	12	4	"NO"	"4WK"	5	"PHOS"	0
